id;x;y
28300220;4593299.8678180305;5825717.9482011525
29221506;4595459.54566181;5821683.3628292065
21487209;4595610.927089803;5821502.782881965
26753085;4595512.669505326;5822927.199710996
26753105;4595664.8481912045;5822860.175482242
26753105;4595664.8481912045;5822860.175482242
26753085;4595512.669505326;5822927.199710996
26753140;4595725.4586787615;5822832.540502245
1907668686;4595671.570753897;5822710.548187811
1907668686;4595671.570753897;5822710.548187811
26753140;4595725.4586787615;5822832.540502245
26682662;4593601.129662466;5820880.736827305
5170704251;4593611.337273967;5820881.410313183
5170704251;4593611.337273967;5820881.410313183
26682662;4593601.129662466;5820880.736827305
25665883;4595746.0440677805;5821360.726190775
31154773;4595724.043736884;5821328.684192808
29219439;4595753.407248866;5821374.516758307
25665883;4595746.0440677805;5821360.726190775
299533770;4593875.6163602555;5826485.700905056
298942170;4593882.791128726;5826499.240354628
298942170;4593882.791128726;5826499.240354628
299533770;4593875.6163602555;5826485.700905056
298942170;4593882.791128726;5826499.240354628
29488930;4593988.3248762805;5826707.302446452
29488930;4593988.3248762805;5826707.302446452
298942170;4593882.791128726;5826499.240354628
29488930;4593988.3248762805;5826707.302446452
27199831;4593975.514505751;5826955.847883226
27199831;4593975.514505751;5826955.847883226
29488930;4593988.3248762805;5826707.302446452
26869273;4593562.867338113;5820553.713396155
26822716;4593572.725367819;5820554.235408649
26822716;4593572.725367819;5820554.235408649
26869273;4593562.867338113;5820553.713396155
28300064;4593501.030000988;5825420.1787507655
21441732;4593511.931266739;5825406.061267285
3003931688;4596546.804437032;5822221.153680815
3003948867;4596556.751952357;5822215.238600972
1773474956;4591305.492675843;5819910.181093393
26704085;4591289.846931443;5819915.833738425
26704085;4591289.846931443;5819915.833738425
1321352951;4591261.821955207;5819926.443053336
1321352951;4591261.821955207;5819926.443053336
3425125836;4591230.08640099;5819938.630869857
26916066;4591495.021354611;5819828.662069437
1321352944;4591544.862453801;5819811.971877651
1321352944;4591544.862453801;5819811.971877651
195429638;4591695.67656549;5819757.643043712
26750963;4592997.204014716;5824617.376955994
1352194827;4592987.6587302685;5824758.069685579
1352194827;4592987.6587302685;5824758.069685579
1747531131;4592985.461841936;5824777.9969947105
270727248;4595721.4667431265;5821930.8283078745
1827996417;4595556.282322484;5821791.393880571
1747531131;4592985.461841936;5824777.9969947105
26750965;4592982.368720161;5824804.029341228
26750965;4592982.368720161;5824804.029341228
1352194830;4592974.697646584;5824838.879580584
1352194830;4592974.697646584;5824838.879580584
26755098;4592916.07991626;5824990.406521191
26755098;4592916.07991626;5824990.406521191
3810278080;4592889.530756824;5825067.2299305815
26750962;4592993.161002818;5824559.051662358
26750959;4593017.536997736;5824470.377484375
28255078;4592717.794050511;5826404.771431885
28300576;4592999.229479332;5826063.990989115
27177931;4591478.943459928;5825316.144147818
3814096623;4591447.148689609;5825344.201224491
3814096623;4591447.148689609;5825344.201224491
3814096625;4591433.766730798;5825356.328897399
1580746702;4595451.99213161;5823250.412336537
26753065;4595588.3310612;5823170.488159846
26753065;4595588.3310612;5823170.488159846
1580746702;4595451.99213161;5823250.412336537
26753065;4595588.3310612;5823170.488159846
26753068;4595694.213913636;5823108.417109424
26753068;4595694.213913636;5823108.417109424
26753065;4595588.3310612;5823170.488159846
29687940;4591221.621498601;5826260.887575018
29687949;4591129.260118735;5826332.597871694
29687949;4591129.260118735;5826332.597871694
29687940;4591221.621498601;5826260.887575018
349084940;4591220.035020107;5826248.101986714
29687940;4591221.621498601;5826260.887575018
29687940;4591221.621498601;5826260.887575018
349084940;4591220.035020107;5826248.101986714
1803835381;4594410.771806596;5822978.922152886
674514652;4594676.699509136;5823030.859048628
674514652;4594676.699509136;5823030.859048628
1803835381;4594410.771806596;5822978.922152886
674514652;4594676.699509136;5823030.859048628
1803835391;4594701.587317025;5823035.9927632725
1803835391;4594701.587317025;5823035.9927632725
674514652;4594676.699509136;5823030.859048628
1803835391;4594701.587317025;5823035.9927632725
4363544510;4594711.911671012;5823038.117981844
4363544510;4594711.911671012;5823038.117981844
1803835391;4594701.587317025;5823035.9927632725
4363544510;4594711.911671012;5823038.117981844
673876018;4594831.761346799;5823062.375320787
673876018;4594831.761346799;5823062.375320787
4363544510;4594711.911671012;5823038.117981844
673876018;4594831.761346799;5823062.375320787
1803835388;4594845.464144057;5823064.599601028
1803835388;4594845.464144057;5823064.599601028
673876018;4594831.761346799;5823062.375320787
29488923;4593889.133982796;5826252.363021605
29488922;4593921.584863757;5826329.177892587
29488922;4593921.584863757;5826329.177892587
299530998;4593870.001250463;5826260.656078716
26703849;4591238.013806724;5822219.4829942435
900980708;4591235.741770623;5822208.053854908
900980708;4591235.741770623;5822208.053854908
26703851;4591209.763798553;5822071.406869385
26703851;4591209.763798553;5822071.406869385
3491216269;4591189.426533936;5821957.004244655
1914277850;4590927.352296051;5821203.144034336
26703870;4590899.093900325;5821162.31545992
26703870;4590899.093900325;5821162.31545992
1914277850;4590927.352296051;5821203.144034336
26703870;4590899.093900325;5821162.31545992
527099926;4590835.025917175;5821042.830099262
527099926;4590835.025917175;5821042.830099262
26703870;4590899.093900325;5821162.31545992
28794517;4595897.214559003;5820948.5671107685
848523542;4595978.798943659;5820995.589515603
848523542;4595978.798943659;5820995.589515603
28794517;4595897.214559003;5820948.5671107685
1848896866;4593340.287571563;5824280.867559741
1848896865;4593539.321618016;5824500.528520733
1848896865;4593539.321618016;5824500.528520733
1848896866;4593340.287571563;5824280.867559741
195429638;4591695.67656549;5819757.643043712
20246267;4591745.25060557;5819738.968568754
101472351;4591988.834438119;5819647.73820799
26823017;4592000.603985747;5819643.862769771
3425105704;4591942.0802679695;5819665.89545064
101472351;4591988.834438119;5819647.73820799
3425105703;4592295.675692608;5819535.536703047
26822993;4592148.086014618;5819592.111948193
26822993;4592148.086014618;5819592.111948193
3425105703;4592295.675692608;5819535.536703047
26822993;4592148.086014618;5819592.111948193
162055797;4592053.121982357;5819628.429974214
162055797;4592053.121982357;5819628.429974214
26822993;4592148.086014618;5819592.111948193
26765665;4592334.171640203;5819521.03407626
3425105703;4592295.675692608;5819535.536703047
3425105703;4592295.675692608;5819535.536703047
26765665;4592334.171640203;5819521.03407626
26823017;4592000.603985747;5819643.862769771
162055790;4591997.35869551;5819657.904687134
1658731697;4591750.419655532;5819680.86214732
26866513;4591776.622446003;5819728.213085105
28509902;4593871.925187454;5825202.104818832
2509348811;4593879.3847184675;5825214.347300995
2509348811;4593879.3847184675;5825214.347300995
28509902;4593871.925187454;5825202.104818832
2314415387;4592099.72031565;5821516.086725745
4690403378;4592087.106104581;5821449.120134537
4690403378;4592087.106104581;5821449.120134537
2314415387;4592099.72031565;5821516.086725745
2314415387;4592099.72031565;5821516.086725745
4690403387;4592112.719044707;5821561.1216151025
4690403387;4592112.719044707;5821561.1216151025
26702187;4592114.919754186;5821594.689193314
26702187;4592114.919754186;5821594.689193314
2314415387;4592099.72031565;5821516.086725745
348328510;4593850.763525278;5823382.239339089
26749225;4593800.002113424;5823356.567528617
26749225;4593800.002113424;5823356.567528617
348328510;4593850.763525278;5823382.239339089
317316214;4593176.555975585;5825731.172185227
28300389;4593188.835688497;5825729.736244824
388992127;4593147.053713093;5825734.606847077
317316214;4593176.555975585;5825731.172185227
29058746;4592782.490930269;5825880.546645468
28300581;4592875.865637596;5825953.177204845
28300581;4592875.865637596;5825953.177204845
29058746;4592782.490930269;5825880.546645468
28300581;4592875.865637596;5825953.177204845
28300591;4592963.810471838;5826031.884240917
28300591;4592963.810471838;5826031.884240917
28300581;4592875.865637596;5825953.177204845
28300591;4592963.810471838;5826031.884240917
28300576;4592999.229479332;5826063.990989115
28300576;4592999.229479332;5826063.990989115
28300591;4592963.810471838;5826031.884240917
27197710;4591646.520289844;5824089.345326319
26704017;4591665.2392686475;5824080.5348385
887148902;4595597.097706857;5822029.115793295
779036558;4595605.780343926;5822050.412028063
779036558;4595605.780343926;5822050.412028063
887148902;4595597.097706857;5822029.115793295
614672638;4595451.801429662;5821912.301610997
887148902;4595597.097706857;5822029.115793295
887148902;4595597.097706857;5822029.115793295
614672638;4595451.801429662;5821912.301610997
2969116651;4590542.851597854;5825729.676651754
2969116652;4590550.918396255;5825722.312510634
2969116652;4590550.918396255;5825722.312510634
29686269;4590558.049723594;5825715.643454308
1827953755;4590566.038214079;5825738.921140736
2969116650;4590557.871544458;5825746.183232037
2969116650;4590557.871544458;5825746.183232037
29686267;4590356.568279749;5825929.228467045
3003937586;4596524.538452789;5822236.165255934
3003931688;4596546.804437032;5822221.153680815
364168582;4590942.122475296;5821853.546124453
365609731;4590945.593024771;5821828.599573189
365609731;4590945.593024771;5821828.599573189
364168582;4590942.122475296;5821853.546124453
365609731;4590945.593024771;5821828.599573189
2268093805;4590958.74169365;5821743.114006293
2268093805;4590958.74169365;5821743.114006293
365609731;4590945.593024771;5821828.599573189
2268093805;4590958.74169365;5821743.114006293
26726691;4590955.483088709;5821720.402345601
26726691;4590955.483088709;5821720.402345601
2268093805;4590958.74169365;5821743.114006293
26726693;4590971.637449913;5821829.706143755
365609731;4590945.593024771;5821828.599573189
365609731;4590945.593024771;5821828.599573189
26726693;4590971.637449913;5821829.706143755
29831563;4590770.871669116;5821673.492635344
26726694;4590763.549366485;5821657.150624509
26726694;4590763.549366485;5821657.150624509
29831563;4590770.871669116;5821673.492635344
4489578364;4595185.280371815;5821490.816025891
21487183;4595088.024979566;5821434.364178039
3463621770;4593572.335396194;5821241.587815186
5054469383;4593602.010220036;5821318.757649833
25661285;4593614.905234745;5821054.142146207
1446976097;4593714.1797946915;5821065.143640895
1446976097;4593714.1797946915;5821065.143640895
25661285;4593614.905234745;5821054.142146207
295077565;4591030.606288891;5823806.635527042
295077566;4591019.323799414;5823810.07681721
295077566;4591019.323799414;5823810.07681721
295077565;4591030.606288891;5823806.635527042
29039235;4593558.725228179;5821946.887827379
29039237;4593591.567959601;5821901.276628105
29039237;4593591.567959601;5821901.276628105
29039235;4593558.725228179;5821946.887827379
26748900;4594198.808057108;5822455.356906549
26748910;4593926.526447376;5822487.987902575
26748910;4593926.526447376;5822487.987902575
26748900;4594198.808057108;5822455.356906549
26748910;4593926.526447376;5822487.987902575
688232257;4593824.40724994;5822571.429099609
688232257;4593824.40724994;5822571.429099609
26748910;4593926.526447376;5822487.987902575
3837028201;4595790.693298323;5822655.19347964
29221556;4595813.457812186;5822600.227571798
26756610;4591328.190357934;5823650.987890847
26756606;4591961.056812175;5823734.76521926
26756606;4591961.056812175;5823734.76521926
26756610;4591328.190357934;5823650.987890847
26756606;4591961.056812175;5823734.76521926
2309876292;4592271.560704842;5823617.973966715
2309876292;4592271.560704842;5823617.973966715
26756606;4591961.056812175;5823734.76521926
29193497;4594994.629490681;5821420.754729905
25665646;4594886.014170779;5821408.310667097
25665646;4594886.014170779;5821408.310667097
3378459431;4594806.154187236;5821398.0501237195
3378459431;4594806.154187236;5821398.0501237195
1263312256;4594672.866187318;5821384.677404866
1263312256;4594672.866187318;5821384.677404866
27005148;4594638.293498884;5821384.121244316
27005148;4594638.293498884;5821384.121244316
25664841;4594506.657975204;5821370.23954517
3129452762;4596263.639369078;5822134.8163432125
4923393059;4596231.852342251;5822091.526360806
4923393059;4596231.852342251;5822091.526360806
3129452762;4596263.639369078;5822134.8163432125
4923393059;4596231.852342251;5822091.526360806
1256247780;4596216.874468566;5822071.129423023
1256247780;4596216.874468566;5822071.129423023
4923393059;4596231.852342251;5822091.526360806
25661963;4594113.141387307;5821049.74374264
25661386;4594208.389933336;5821063.850340935
25661386;4594208.389933336;5821063.850340935
25661963;4594113.141387307;5821049.74374264
160493817;4594950.8201522725;5821604.715400644
3463843801;4594969.712964847;5821616.490711548
3463843801;4594969.712964847;5821616.490711548
160493817;4594950.8201522725;5821604.715400644
160493853;4595063.704322015;5821429.33992847
160493846;4595013.609357349;5821423.515697956
160493831;4595064.992844163;5821419.269018095
25665007;4595090.795702908;5821426.6484174
21487209;4595610.927089803;5821502.782881965
262469638;4595711.205324836;5821403.691122049
29428383;4594760.644303185;5825909.709314932
2561667724;4594745.950198607;5825891.815443584
2561667724;4594745.950198607;5825891.815443584
29428383;4594760.644303185;5825909.709314932
1580746702;4595451.99213161;5823250.412336537
1580746699;4595416.507171807;5823271.226566938
175652814;4593607.4889843045;5821420.532656109
21487181;4593809.8998795;5821446.095722274
21487181;4593809.8998795;5821446.095722274
175652814;4593607.4889843045;5821420.532656109
29219440;4595616.350202339;5821506.383819962
5184062599;4595587.032388379;5821559.185859554
297477011;4592180.3674329035;5823784.701682178
297477012;4592183.218350129;5823755.102525699
297477012;4592183.218350129;5823755.102525699
297477011;4592180.3674329035;5823784.701682178
2268093805;4590958.74169365;5821743.114006293
3791061901;4590938.188065785;5821730.744811605
3791061901;4590938.188065785;5821730.744811605
2268093805;4590958.74169365;5821743.114006293
2098466408;4594471.641765198;5820571.4248765195
1818648902;4594467.909382656;5820599.12489579
1818648902;4594467.909382656;5820599.12489579
2098466408;4594471.641765198;5820571.4248765195
1635318723;4594588.412886336;5821689.1736204885
29192960;4594589.524028573;5821682.260410711
29192960;4594589.524028573;5821682.260410711
1635318723;4594588.412886336;5821689.1736204885
1864428519;4594343.986044241;5821566.151804358
25664680;4594358.016640982;5821528.2868878115
1635318763;4594585.642102014;5821705.738829176
1635318723;4594588.412886336;5821689.1736204885
1635318723;4594588.412886336;5821689.1736204885
1635318763;4594585.642102014;5821705.738829176
2058568011;4594340.051309134;5821702.520366679
2045862310;4594338.530539912;5821708.156800994
2045862310;4594338.530539912;5821708.156800994
2010745299;4594334.983747551;5821716.047242974
2058568036;4594333.114835502;5821704.490653261
2058567972;4594336.995271416;5821660.208129692
1342724020;4593095.894672978;5821182.551583767
26873453;4593097.13825644;5821169.986096113
26873453;4593097.13825644;5821169.986096113
1342724020;4593095.894672978;5821182.551583767
21441719;4591206.340811213;5824612.250784268
27197233;4591157.950847552;5824670.287903573
27197233;4591157.950847552;5824670.287903573
21441719;4591206.340811213;5824612.250784268
27197233;4591157.950847552;5824670.287903573
564705446;4591152.465500128;5824677.354096257
564705446;4591152.465500128;5824677.354096257
27197233;4591157.950847552;5824670.287903573
564705446;4591152.465500128;5824677.354096257
29121355;4591099.098292477;5824748.778623315
29121355;4591099.098292477;5824748.778623315
564705446;4591152.465500128;5824677.354096257
29121355;4591099.098292477;5824748.778623315
29121354;4591045.010494024;5824822.1827247
29121354;4591045.010494024;5824822.1827247
29121355;4591099.098292477;5824748.778623315
29121354;4591045.010494024;5824822.1827247
29121353;4590994.870508655;5824897.5641143685
29121353;4590994.870508655;5824897.5641143685
29121354;4591045.010494024;5824822.1827247
194408638;4592919.58470994;5822441.289401318
26754222;4592917.304989736;5822360.646931109
194408633;4592927.878058204;5822424.238178964
285867423;4592938.1989434585;5822519.369820297
1801158514;4593178.930359058;5820737.588659446
26869635;4593166.539989017;5820783.157074906
1801158513;4593168.995137056;5820735.429713294
26822368;4593189.304132171;5820660.203108569
26724459;4592016.956278172;5823238.45216409
3792950674;4592106.482536077;5823315.8689723695
3792950674;4592106.482536077;5823315.8689723695
26724459;4592016.956278172;5823238.45216409
3799567324;4591991.292001683;5823216.409707732
26724459;4592016.956278172;5823238.45216409
26724459;4592016.956278172;5823238.45216409
3799567324;4591991.292001683;5823216.409707732
564741917;4593187.223966639;5820419.768665549
26746022;4593248.783747266;5820430.099500293
26869274;4593564.728582697;5820497.804672005
26869275;4593565.7872600565;5820478.267764135
26869275;4593565.7872600565;5820478.267764135
26822752;4593581.529844474;5820481.840635818
1777386584;4593622.797560889;5820499.513942639
25664099;4593579.5601367615;5820498.577416988
2071423335;4594407.757762933;5821108.112781405
20246257;4594398.029478322;5821187.679344337
2071423333;4594413.083957387;5821061.44272865
25662928;4594422.274912868;5820988.2884562
25662928;4594422.274912868;5820988.2884562
2071423333;4594413.083957387;5821061.44272865
25662928;4594422.274912868;5820988.2884562
25662931;4594433.299158734;5820893.297027886
25662931;4594433.299158734;5820893.297027886
25662928;4594422.274912868;5820988.2884562
25662931;4594433.299158734;5820893.297027886
606986501;4594444.352471524;5820798.929523731
606986501;4594444.352471524;5820798.929523731
25662931;4594433.299158734;5820893.297027886
606986501;4594444.352471524;5820798.929523731
606986885;4594445.2786704805;5820790.3319438
606986885;4594445.2786704805;5820790.3319438
606986501;4594444.352471524;5820798.929523731
606986885;4594445.2786704805;5820790.3319438
25663154;4594456.447763189;5820697.024146462
25663154;4594456.447763189;5820697.024146462
606986885;4594445.2786704805;5820790.3319438
2071423335;4594407.757762933;5821108.112781405
25662916;4594409.696200047;5821089.260739183
25662916;4594409.696200047;5821089.260739183
2071423335;4594407.757762933;5821108.112781405
262476527;4595197.661417725;5822772.948211653
588159289;4595202.830901028;5822756.6970198285
29215071;4596182.160006386;5821062.899444263
29215073;4596344.453847029;5821022.262238181
29215073;4596344.453847029;5821022.262238181
29215071;4596182.160006386;5821062.899444263
51965353;4594288.487357164;5822163.232804962
3918673918;4594262.873121957;5822349.185159742
26751017;4592830.903097358;5824595.622203572
26751018;4592811.573831069;5824785.217360531
26751018;4592811.573831069;5824785.217360531
26751017;4592830.903097358;5824595.622203572
26751032;4593482.5496062515;5824223.205852081
26751033;4593600.208545757;5824087.349987229
26751033;4593600.208545757;5824087.349987229
26751032;4593482.5496062515;5824223.205852081
28252641;4592831.567962547;5825223.845938841
28253036;4592817.917642568;5825220.214485665
28253036;4592817.917642568;5825220.214485665
28252641;4592831.567962547;5825223.845938841
26726571;4591280.747105878;5823219.739998501
26726534;4591516.237570941;5823267.3092332315
26726534;4591516.237570941;5823267.3092332315
26726571;4591280.747105878;5823219.739998501
26726534;4591516.237570941;5823267.3092332315
26726532;4591684.340100166;5823301.685068889
26726532;4591684.340100166;5823301.685068889
26726534;4591516.237570941;5823267.3092332315
26726532;4591684.340100166;5823301.685068889
26724453;4592142.672448849;5823397.504588291
26724453;4592142.672448849;5823397.504588291
26726532;4591684.340100166;5823301.685068889
623872889;4591114.2702745125;5823185.274836826
26726580;4591124.253930828;5823187.152378028
26726580;4591124.253930828;5823187.152378028
623872889;4591114.2702745125;5823185.274836826
26726580;4591124.253930828;5823187.152378028
26991821;4591248.031704106;5823214.589269659
26991821;4591248.031704106;5823214.589269659
26726580;4591124.253930828;5823187.152378028
26991821;4591248.031704106;5823214.589269659
26726571;4591280.747105878;5823219.739998501
26726571;4591280.747105878;5823219.739998501
26991821;4591248.031704106;5823214.589269659
26751520;4594139.110070044;5823770.256485734
26751801;4594287.116461205;5823647.822550232
26751801;4594287.116461205;5823647.822550232
26751520;4594139.110070044;5823770.256485734
26751801;4594287.116461205;5823647.822550232
1957082051;4594503.944508264;5823474.537360332
1957082051;4594503.944508264;5823474.537360332
26751801;4594287.116461205;5823647.822550232
527099793;4590820.2785870535;5820998.36769763
1808258713;4590823.986883642;5821009.700740798
1808258713;4590823.986883642;5821009.700740798
527099926;4590835.025917175;5821042.830099262
777364607;4592605.27867969;5819401.96804433
777364615;4592649.574652388;5819376.847149155
3837622384;4592486.563705372;5819454.25878242
26765666;4592475.024064318;5819459.584425709
26765666;4592475.024064318;5819459.584425709
3837622384;4592486.563705372;5819454.25878242
26765666;4592475.024064318;5819459.584425709
26765665;4592334.171640203;5819521.03407626
26765665;4592334.171640203;5819521.03407626
26765666;4592475.024064318;5819459.584425709
777364615;4592649.574652388;5819376.847149155
777364749;4592700.366665475;5819371.784795082
777364749;4592700.366665475;5819371.784795082
26765669;4592773.6550242985;5819356.429269088
26765669;4592773.6550242985;5819356.429269088
777364749;4592700.366665475;5819371.784795082
26765669;4592773.6550242985;5819356.429269088
26765670;4592883.031223695;5819333.4097366175
26765670;4592883.031223695;5819333.4097366175
26765669;4592773.6550242985;5819356.429269088
26765670;4592883.031223695;5819333.4097366175
3163977141;4593090.051701871;5819291.852525187
3163977141;4593090.051701871;5819291.852525187
26765670;4592883.031223695;5819333.4097366175
3602294175;4594888.268657767;5821396.377265131
29207422;4595005.793171512;5821411.977133115
29218291;4596166.960662762;5820018.7223755885
29218293;4596064.030371986;5820248.923081232
29218293;4596064.030371986;5820248.923081232
29218291;4596166.960662762;5820018.7223755885
545036683;4595032.259665228;5821089.777789342
29207842;4595097.373635074;5820933.4241166925
29207842;4595097.373635074;5820933.4241166925
545036683;4595032.259665228;5821089.777789342
29207842;4595097.373635074;5820933.4241166925
266540993;4595150.860160309;5820897.361808155
266540993;4595150.860160309;5820897.361808155
29207842;4595097.373635074;5820933.4241166925
266540993;4595150.860160309;5820897.361808155
3168358968;4595257.357361397;5820827.133047297
3168358968;4595257.357361397;5820827.133047297
266540993;4595150.860160309;5820897.361808155
3168358968;4595257.357361397;5820827.133047297
3168358972;4595264.315222169;5820822.74899076
3168358972;4595264.315222169;5820822.74899076
3168358968;4595257.357361397;5820827.133047297
3168358972;4595264.315222169;5820822.74899076
1349668349;4595318.559400588;5820784.521467591
1349668349;4595318.559400588;5820784.521467591
3168358972;4595264.315222169;5820822.74899076
1830209313;4594482.051686831;5822789.98803421
1663226745;4594403.257054211;5822756.93522615
1663226745;4594403.257054211;5822756.93522615
1830209313;4594482.051686831;5822789.98803421
2976789633;4596417.584562629;5822178.259489951
1997839388;4596437.167289969;5822204.034997343
51414522;4594098.263370812;5823043.738096086
3740689830;4594208.581566492;5823122.183427753
26747879;4594071.263077183;5821918.495257396
26747880;4593757.748266693;5821848.4855435835
26747880;4593757.748266693;5821848.4855435835
26747879;4594071.263077183;5821918.495257396
2777911434;4592361.445849722;5821909.078280368
26744613;4592373.281380182;5821998.715898
26744613;4592373.281380182;5821998.715898
2777911434;4592361.445849722;5821909.078280368
1643384342;4591063.572126096;5819967.426462719
1643384343;4591099.123698383;5819968.43165573
1773474958;4591299.940393078;5819896.84322472
1321352952;4591314.306076565;5819890.632502262
1321352952;4591314.306076565;5819890.632502262
26916065;4591386.165748167;5819863.765271178
26916065;4591386.165748167;5819863.765271178
26916066;4591495.021354611;5819828.662069437
2910206395;4596749.440777213;5821708.193466517
29270481;4596712.630981217;5821724.408837616
1803835381;4594410.771806596;5822978.922152886
1663226733;4594542.835909963;5822815.993740493
1663226733;4594542.835909963;5822815.993740493
1803835381;4594410.771806596;5822978.922152886
1663226733;4594542.835909963;5822815.993740493
1663226728;4594560.9759597955;5822793.402588994
1663226728;4594560.9759597955;5822793.402588994
1663226733;4594542.835909963;5822815.993740493
1663226728;4594560.9759597955;5822793.402588994
26871576;4594694.9866659725;5822626.508390958
26871576;4594694.9866659725;5822626.508390958
1663226728;4594560.9759597955;5822793.402588994
1803835381;4594410.771806596;5822978.922152886
1808809981;4594319.154985018;5823090.917359855
1808809981;4594319.154985018;5823090.917359855
1803835381;4594410.771806596;5822978.922152886
20246257;4594398.029478322;5821187.679344337
2071423335;4594407.757762933;5821108.112781405
29221534;4595852.148115198;5822136.035654501
29123672;4595920.96458503;5822135.055447728
1831965425;4595908.213639302;5822088.578241013
262469034;4595952.607545697;5822139.0029966775
1769589042;4594316.227434976;5821865.109440153
2055907447;4594196.854932569;5821746.183200593
2055907447;4594196.854932569;5821746.183200593
1769589042;4594316.227434976;5821865.109440153
25665646;4594886.014170779;5821408.310667097
29192965;4594946.997363052;5821602.259311285
29192965;4594946.997363052;5821602.259311285
25665646;4594886.014170779;5821408.310667097
21441737;4595030.236143873;5823086.623716731
26752062;4594966.766936214;5823346.540253473
26752062;4594966.766936214;5823346.540253473
21441737;4595030.236143873;5823086.623716731
21441728;4592847.929692916;5825142.087271423
26755227;4592857.642423216;5825154.793816998
26755227;4592857.642423216;5825154.793816998
303647835;4592878.436905618;5825179.565077127
303647835;4592878.436905618;5825179.565077127
29121109;4593022.950090375;5825322.469938509
29121109;4593022.950090375;5825322.469938509
21441730;4593131.83128326;5825422.080782587
21487180;4593832.455334389;5821284.7494075475
25662552;4593840.554417657;5821254.338691222
25662552;4593840.554417657;5821254.338691222
21487180;4593832.455334389;5821284.7494075475
413562858;4591304.808883609;5821666.255183237
26703855;4591158.270571115;5821683.508029416
26703855;4591158.270571115;5821683.508029416
413562858;4591304.808883609;5821666.255183237
26703855;4591158.270571115;5821683.508029416
26703854;4591145.717188234;5821685.289300502
26703854;4591145.717188234;5821685.289300502
26703855;4591158.270571115;5821683.508029416
660936117;4592968.315206811;5823408.058796773
682361894;4592960.019445979;5823423.161965673
682361894;4592960.019445979;5823423.161965673
660936117;4592968.315206811;5823408.058796773
26756605;4592438.144626684;5823508.947634211
4308915682;4592555.9187540775;5823439.910731734
4308915682;4592555.9187540775;5823439.910731734
26756605;4592438.144626684;5823508.947634211
27197168;4590518.6428815825;5826160.583191349
27197175;4590512.537736851;5826095.644166633
27197175;4590512.537736851;5826095.644166633
29686288;4590555.900632295;5825906.286449662
29686288;4590555.900632295;5825906.286449662
3805490106;4590582.6261282535;5825785.4433418
3805490106;4590582.6261282535;5825785.4433418
27197176;4590592.115626182;5825753.985016419
29221592;4596123.591011878;5822143.243605463
29221589;4596220.281482901;5822284.9372307975
29221589;4596220.281482901;5822284.9372307975
29221592;4596123.591011878;5822143.243605463
29221589;4596220.281482901;5822284.9372307975
29221588;4596287.322042209;5822383.250957559
29221588;4596287.322042209;5822383.250957559
29221589;4596220.281482901;5822284.9372307975
20246260;4593094.234280529;5820369.260325887
26822811;4593113.724511734;5820359.701526774
21590986;4593232.818932133;5820449.987509013
26746022;4593248.783747266;5820430.099500293
1729388161;4593221.21633722;5820514.793914432
4731402765;4593224.336183994;5820497.867400716
4731402765;4593224.336183994;5820497.867400716
21590986;4593232.818932133;5820449.987509013
297477012;4592183.218350129;5823755.102525699
3139882094;4592233.338865265;5823732.804475452
3139882094;4592233.338865265;5823732.804475452
297477012;4592183.218350129;5823755.102525699
1729388156;4593223.408685082;5820564.524115583
26869633;4593199.949199649;5820663.254926252
26822713;4593247.96162691;5820674.786553856
26869633;4593199.949199649;5820663.254926252
26984894;4590653.790595173;5822104.469955397
26881614;4590502.314841024;5822059.084499005
26881614;4590502.314841024;5822059.084499005
26984894;4590653.790595173;5822104.469955397
26881614;4590502.314841024;5822059.084499005
267980717;4590496.642436452;5822057.432593886
267980717;4590496.642436452;5822057.432593886
26881614;4590502.314841024;5822059.084499005
26869633;4593199.949199649;5820663.254926252
26822713;4593247.96162691;5820674.786553856
26984439;4590987.987247009;5822316.125869857
26726700;4590999.76769361;5822253.499936698
26726700;4590999.76769361;5822253.499936698
26984439;4590987.987247009;5822316.125869857
2530998018;4595093.839084028;5822116.134025177
27412195;4595043.56257026;5822294.40298254
27412195;4595043.56257026;5822294.40298254
2530998018;4595093.839084028;5822116.134025177
26869714;4593244.91171262;5820451.575385642
4731402764;4593235.700111676;5820499.920034187
4731402764;4593235.700111676;5820499.920034187
1729388156;4593223.408685082;5820564.524115583
677229059;4592902.600069103;5823965.275764092
26750778;4592890.913121889;5823950.973448295
677229058;4592909.486788192;5823958.928139599
26725952;4592947.151876151;5823985.455393066
24986079;4594077.492799969;5825014.517322073
28302018;4594086.127832903;5825024.545357177
28302018;4594086.127832903;5825024.545357177
24986079;4594077.492799969;5825014.517322073
21441733;4593802.416260244;5825244.76279705
28300103;4593813.4314441485;5825252.743304781
28300100;4593801.550351042;5825261.275846093
26750906;4593791.327552488;5825252.308746168
3491216261;4591187.413149402;5821872.52831335
3491216270;4591199.32682528;5821958.023237388
3491216269;4591189.426533936;5821957.004244655
3491216260;4591177.930964075;5821870.19255796
660933659;4593375.692421695;5822771.175938676
26703746;4593483.18694052;5822597.477937725
26703746;4593483.18694052;5822597.477937725
660933659;4593375.692421695;5822771.175938676
27197711;4591659.327799806;5824099.057352603
27197713;4591601.533540169;5824167.344039765
27197713;4591601.533540169;5824167.344039765
28253988;4591513.729383445;5824270.288767163
28253988;4591513.729383445;5824270.288767163
27197260;4591417.093753204;5824383.399607792
